Filename,Age,Ethnicity,Eyes Color,Facial Hair,Gender,Glasses,Hair Color,Hair Covered,Hair Style,Smile,Visible Forehead
4684030703_6861eb4dc5_4006_45280621@N05_1_mirror.png,middle_aged,east_asian,brown,no,female,no,black,no,long_straight,no,yes
4662434102_e9e2d3225b_4050_50585286@N07_3_mirror.png,retirement,east_asian,brown,no,male,no,brown,no,short_straight,yes,yes
5159714201_ca96a15dda_4033_55409210@N07_1_mirror.png,middle_aged,south_asian,brown,thick_beard,male,eyeglasses,black,no,short_straight,no,yes
5574094455_da596f3d21_5062_42879061@N00_1_mirror.png,kid,black,brown,no,male,no,black,no,short_curly,yes,yes
4673190878_b491fddce5_4045_28940507@N07_1_mirror.png,kid,white,other,no,male,no,brown,no,short_straight,yes,yes
4907359952_1c8ef2a662_4134_14688371@N06_3_mirror.png,teenager,white,brown,no,female,no,brown,turban,long_straight,yes,yes
5165961496_21871b4db2_4020_56693032@N00_1_mirror.png,early_adulthood,south_asian,other,no,female,no,black,no,long_straight,yes,yes
6339215359_d191271c9c_6117_61545321@N06_1_mirror.png,teenager,black,other,no,male,eyeglasses,black,no,short_curly,yes,yes
4769479632_7c3f97239c_4118_13844409@N04_1_.png,kid,south_asian,other,no,male,no,black,no,short_straight,no,yes
4860864986_3c3f7b5f61_4116_42342411@N07_1_mirror.png,kid,south_asian,other,no,female,no,black,no,short_straight,no,yes
5139681790_8b9a724093_4104_35929193@N03_2_mirror.png,teenager,black,brown,no,male,no,other,turban,other,yes,yes
4749457772_7abf554dec_4141_51621901@N04_1_.png,kid,black,other,no,female,no,black,no,short_curly,no,yes
5574626481_3f556d42e6_5020_42879061@N00_3_.png,teenager,black,brown,no,female,no,black,no,short_curly,no,yes
5612657745_1182125049_5024_61671418@N06_2_mirror.png,early_adulthood,white,brown,no,female,no,brown,no,other,yes,yes
4685742845_365be37110_4024_37084395@N00_1_mirror.png,early_adulthood,east_asian,blue,no,female,no,black,no,other,yes,yes
4663765475_6008a36843_4014_42655492@N04_1_.png,early_adulthood,south_asian,other,no,male,no,black,no,short_straight,no,yes
4688664427_549abf1470_4047_23020848@N03_11_mirror.png,adult,east_asian,brown,no,female,no,black,no,short_straight,yes,yes
5160502616_a16fb1f2a6_1075_55409210@N07_1_mirror.png,middle_aged,south_asian,other,no,female,no,black,turban,long_straight,no,no
4863273712_3419d0c8fa_4143_42342411@N07_1_.png,kid,south_asian,blue,no,male,no,black,no,short_straight,yes,yes
5189863287_6b1e4eca89_1033_11230055@N02_3_.png,middle_aged,black,other,no,female,no,brown,no,short_straight,no,no
4663293509_4dba8d2777_1307_50659819@N05_2_.png,middle_aged,east_asian,other,no,male,eyeglasses,black,no,short_straight,yes,yes
5687631386_035ea20ab4_5286_26366268@N05_4_.png,early_adulthood,black,brown,no,male,no,brown,no,short_curly,no,yes
5044846614_fc8ecc25f7_4148_51144798@N06_1_.png,kid,white,brown,no,female,no,black,no,short_straight,yes,yes
5190381069_394f6e0655_4107_34337233@N08_1_.png,teenager,south_asian,brown,no,female,no,brown,no,long_straight,yes,yes
5578438484_584f7546ec_5147_37933312@N04_2_mirror.png,adult,black,brown,no,female,no,brown,no,long_straight,no,yes
5519347883_a8e98e2b2e_5097_42301615@N04_2_.png,middle_aged,black,other,no,female,no,black,no,long_straight,yes,no
5334065224_8c4db821ef_5202_49049659@N05_3_.png,early_adulthood,black,brown,no,female,no,brown,no,short_straight,yes,yes
5928751604_263da6823f_6005_11555596@N02_4_.png,early_adulthood,white,other,no,female,no,brown,no,long_straight,no,yes
5169422678_20a4c1121c_1313_49045206@N03_2_.png,elderly,white,green,no,male,no,white,no,short_straight,yes,yes
5116249114_6432e8f53a_1065_36196762@N04_2_.png,adult,black,other,no,male,no,black,no,bald,no,yes
5761496729_43ca16665a_5269_39359649@N02_1_.png,senior,white,brown,no,female,no,blonde,no,short_straight,no,yes
4869250386_e75e8fe3a0_4073_29456680@N06_4_.png,adult,white,other,no,male,no,black,no,bald,no,yes
5182905817_40109c9276_4112_36196762@N04_1_mirror.png,middle_aged,white,other,no,male,no,black,no,short_straight,no,yes
4662279065_392a6153f0_1279_48926139@N03_1_.png,retirement,white,blue,no,male,no,brown,no,short_straight,yes,yes
4660399319_45b639514b_4057_22314020@N07_1_mirror.png,early_adulthood,east_asian,brown,no,female,no,brown,no,long_straight,yes,yes
5550596191_226099790a_5295_39325837@N03_1_.png,kid,black,brown,no,male,no,black,no,short_straight,no,yes
4685781802_8ce96b99fc_1272_45880482@N05_1_.png,baby,black,brown,no,male,no,black,no,short_curly,yes,yes
4692914002_f043e6b37a_4056_38481110@N00_2_.png,baby,east_asian,brown,no,male,no,black,no,short_straight,yes,yes
4687526249_29a492ac90_4019_49525885@N03_1_.png,early_adulthood,east_asian,brown,no,male,eyeglasses,black,no,long_straight,no,yes
4992656266_ccddae0fdb_4133_24888044@N08_5_mirror.png,early_adulthood,south_asian,brown,no,male,no,black,no,short_straight,yes,yes
5123091944_6112710d14_4091_54898541@N06_18_mirror.png,teenager,south_asian,brown,no,female,no,black,no,long_straight,no,yes
4923719439_f8a9acb878_4141_53954091@N00_3_mirror.png,adult,black,brown,no,male,no,other,no,bald,yes,yes
4865446955_e6fe711938_4095_42342411@N07_1_mirror.png,teenager,south_asian,brown,no,female,no,other,turban,other,no,yes
4822586364_d1c61b8ee8_4077_30550067@N06_1_.png,adult,south_asian,brown,thick_beard,male,no,black,no,short_straight,no,yes
5239377033_07aa9eacbb_5202_47198498@N05_4_mirror.png,adult,black,brown,thick_goatee,male,no,other,no,bald,no,yes
6393729645_2cb63b47ef_7028_32948176@N06_2_mirror.png,kid,black,other,no,female,no,brown,no,short_straight,yes,no
5078250712_c2991a344f_4022_54809689@N07_1_mirror.png,teenager,south_asian,brown,no,male,no,black,no,short_straight,no,yes
4672477632_6d00af0475_1302_60435173@N00_1_mirror.png,middle_aged,east_asian,brown,no,female,no,brown,no,long_straight,yes,yes
4688358070_7cc391421f_4039_36281822@N08_1_.png,senior,black,brown,no,male,no,other,cap,other,no,no
4926563508_a543e13b4d_4100_53121091@N04_1_.png,adult,white,other,no,male,eyeglasses,black,no,other,no,yes
5197383888_569dc7ec8a_4129_50517348@N05_2_mirror.png,kid,black,other,no,female,no,black,no,long_curly,yes,yes
4798160002_262bf8766b_4136_29470421@N03_1_.png,middle_aged,south_asian,brown,no,male,no,black,no,short_straight,no,yes
5160689096_755398266b_1356_55409210@N07_1_mirror.png,middle_aged,south_asian,brown,light_goatee,male,no,black,no,short_straight,no,yes
4927885272_9a9705e411_4139_52035038@N03_3_mirror.png,kid,south_asian,brown,thick_goatee,female,no,brown,no,long_straight,no,no
4671157580_f093f177f6_4003_24948101@N08_1_mirror.png,teenager,south_asian,blue,no,female,no,black,no,long_straight,yes,yes
5160558164_d507ae86f6_4008_55409210@N07_3_mirror.png,teenager,south_asian,other,no,female,no,black,no,long_straight,yes,yes
5122807289_4a2e5c5a0a_4003_29456680@N06_2_mirror.png,middle_aged,white,brown,no,male,no,other,cap,other,yes,no
4831655074_60697d199f_4090_38769890@N05_6_mirror.png,middle_aged,south_asian,other,no,male,no,black,cap,short_straight,no,yes
4660300774_93df2df767_4066_57049320@N00_9_mirror.png,early_adulthood,east_asian,other,no,male,no,black,no,short_straight,yes,yes
5612651519_485d3a14ec_5305_61671418@N06_3_.png,teenager,white,other,no,female,no,black,no,other,no,yes
5672016447_fecc97978e_5268_34558572@N06_5_.png,middle_aged,white,other,no,male,no,brown,no,short_straight,yes,yes
5244764968_27e2856586_5250_36517976@N06_1_.png,adult,black,brown,no,male,no,black,no,short_curly,no,yes
5407292739_c78afaea5f_5139_52096232@N03_1_mirror.png,middle_aged,black,brown,no,male,no,black,no,bald,no,yes
4663101829_e7ca46dd22_4064_33114893@N02_1_mirror.png,early_adulthood,east_asian,other,no,female,no,brown,no,long_straight,no,no
4685816297_3379a81782_4019_9836216@N06_1_.png,middle_aged,east_asian,brown,no,female,no,black,no,long_straight,yes,yes
5547788691_80d12dff7a_5016_39325837@N03_2_mirror.png,teenager,black,brown,no,female,no,black,no,short_curly,yes,yes
4964652516_85170b3476_4151_29456680@N06_2_.png,senior,white,other,no,male,eyeglasses,white,no,short_straight,no,yes
5054549114_2a13b3328c_4104_31187633@N03_1_.png,teenager,south_asian,brown,no,female,no,black,no,short_straight,yes,yes
5135370702_ea58830c89_4010_53330969@N02_2_.png,adult,black,other,no,female,no,black,no,short_curly,no,yes
4916656015_f395d1eb74_4102_12291792@N05_1_.png,middle_aged,black,brown,thick_beard,male,no,black,no,long_straight,yes,yes
4831655074_60697d199f_4090_38769890@N05_3_.png,early_adulthood,south_asian,brown,thick_goatee,male,no,black,no,short_curly,yes,no
4686369908_be736cb1aa_4070_37084395@N00_1_mirror.png,early_adulthood,east_asian,brown,no,female,eyeglasses,brown,no,short_straight,yes,no
5204932280_3ae73e2828_5286_51748749@N05_1_mirror.png,early_adulthood,south_asian,brown,no,male,sunglasses,black,no,short_straight,yes,yes
4668703151_a34f808afb_4063_47569666@N02_1_mirror.png,early_adulthood,white,brown,no,female,no,other,cap,other,yes,yes
5447155263_59d1d1be73_5134_99425225@N00_1_mirror.png,senior,east_asian,brown,no,male,no,white,cap,short_straight,no,no
4673383571_5bdf28ea13_4018_21088946@N02_3_.png,middle_aged,south_asian,brown,no,male,no,black,no,short_straight,no,no
5921303268_3e1d345fce_6029_24935645@N00_2_mirror.png,middle_aged,white,brown,no,female,no,brown,no,short_straight,yes,yes
5166735621_f8112504b2_4002_47982852@N00_1_mirror.png,senior,south_asian,green,no,female,no,black,turban,short_straight,no,yes
5050128181_24155db4ef_4130_46396976@N07_3_mirror.png,teenager,east_asian,brown,no,male,no,black,no,short_straight,no,yes
4840019335_008836176f_4103_42310076@N04_1_.png,adult,white,other,no,female,eyeglasses,white,no,short_straight,yes,no
5235670966_f890e21c41_5004_48798771@N00_1_mirror.png,kid,black,brown,no,female,no,black,no,short_curly,yes,yes
5770276718_1f1fffbd12_3260_24690819@N08_2_.png,middle_aged,east_asian,other,no,female,no,blonde,no,long_straight,yes,yes
4695115889_91973b0d9a_4050_24229276@N08_1_.png,baby,east_asian,brown,no,male,no,black,no,short_straight,no,yes
5097672715_a4a6553c31_1113_52218251@N07_1_.png,middle_aged,white,brown,no,male,no,black,no,short_straight,no,no
4673194372_70e143305a_4024_28940507@N07_1_mirror.png,baby,white,other,no,male,no,other,cap,other,yes,yes
5188852837_e816236b6f_1038_50517348@N05_1_.png,elderly,black,brown,no,female,no,other,cap,other,yes,yes
4734537021_ff92c1ed62_4082_29456680@N06_1_mirror.png,senior,black,brown,thick_beard,male,no,black,turban,other,no,yes
4855755221_1a7f176349_4139_44825691@N08_2_mirror.png,adult,white,other,no,female,no,blonde,turban,short_straight,yes,no
4943930329_766caf6e06_4115_34956641@N03_1_mirror.png,middle_aged,white,brown,no,male,no,black,no,long_straight,no,yes
4897357651_7c4dc7a745_4080_47242743@N07_1_.png,middle_aged,black,brown,no,male,no,blonde,no,bald,no,no
4987220269_4783f319ba_4104_52098431@N00_1_mirror.png,kid,black,other,no,male,no,black,no,short_curly,no,yes
5196943206_988a143944_4145_50517348@N05_1_.png,kid,black,brown,no,male,no,brown,no,short_curly,yes,yes
5927088763_0bf52d740a_6009_11555596@N02_1_mirror.png,early_adulthood,white,brown,no,male,no,black,no,short_straight,yes,yes
4954364276_82bdc9217e_4123_49259414@N03_7_.png,elderly,black,other,no,female,no,black,cap,other,yes,yes
4660745766_6aa0f929d5_1298_22314020@N07_1_.png,early_adulthood,east_asian,brown,no,female,no,brown,no,long_straight,yes,yes
6220192434_26007e522d_6056_44998012@N07_1_.png,early_adulthood,black,brown,no,male,no,black,no,other,no,yes
4709937546_5d3de635e0_4025_30353465@N07_1_.png,early_adulthood,black,brown,no,male,no,other,no,bald,no,yes
5183405488_029a99390f_1430_36196762@N04_2_.png,middle_aged,white,other,no,male,no,blonde,no,short_straight,no,yes
4909621720_0dcd16eda1_4094_53189884@N04_1_.png,teenager,south_asian,brown,light_goatee,female,no,black,no,short_curly,yes,no
5080311205_8586ca65e4_4055_10318825@N08_8_.png,early_adulthood,black,brown,no,female,no,black,no,long_straight,yes,yes
4918017591_d9a1884102_4118_38005738@N08_1_.png,adult,white,brown,no,female,no,brown,no,long_curly,no,yes
4678283391_38d3b47344_4063_14261229@N05_14_.png,early_adulthood,east_asian,brown,no,female,no,red,no,long_straight,yes,no
6022734344_d854d6c072_6190_35010152@N06_1_mirror.png,senior,black,brown,no,male,eyeglasses,black,no,bald,no,yes
5612442713_5152c85138_5028_61671418@N06_1_mirror.png,adult,black,other,no,female,eyeglasses,black,no,short_straight,yes,yes
5196285317_268e929a19_4085_50517348@N05_2_.png,middle_aged,black,brown,no,male,no,black,no,bald,yes,no
5141805743_3bdab32bf6_1333_69824970@N00_2_.png,senior,south_asian,brown,thick_beard,male,no,other,cap,other,yes,yes
5893380643_d3617f985b_5273_64720982@N03_2_mirror.png,kid,black,brown,no,female,no,black,no,short_curly,no,yes
4681739546_69ff2eab30_1278_36524915@N05_1_.png,kid,east_asian,brown,no,male,no,black,no,short_straight,yes,yes
4661392767_89e5200531_4063_31128762@N07_1_mirror.png,early_adulthood,east_asian,brown,no,female,no,black,no,long_straight,yes,no
4728414482_2fc95059ab_1241_51385863@N05_1_.png,adult,south_asian,brown,light_mustache,male,no,brown,no,short_straight,no,yes
5921303268_3e1d345fce_6029_24935645@N00_1_mirror.png,middle_aged,white,other,thick_beard,male,no,black,no,short_straight,yes,yes
5475798923_d4e8eb84e0_5057_99425225@N00_1_mirror.png,early_adulthood,black,brown,light_mustache,male,no,other,no,other,no,yes
5019482753_c92ebf1418_4146_30758216@N02_3_.png,early_adulthood,south_asian,brown,thick_goatee,female,no,black,no,long_straight,yes,yes
5190920060_930251cce0_4088_34337233@N08_1_.png,kid,south_asian,other,no,male,no,black,no,short_straight,yes,yes
4681739546_69ff2eab30_1278_36524915@N05_1_mirror.png,kid,east_asian,brown,no,male,no,black,no,short_straight,yes,yes
4929021054_0431df8558_4135_52035038@N03_2_mirror.png,middle_aged,south_asian,other,no,female,no,black,no,long_straight,yes,yes
4660300774_93df2df767_4066_57049320@N00_10_mirror.png,middle_aged,white,blue,no,male,no,brown,no,short_straight,yes,yes
5116249114_6432e8f53a_1065_36196762@N04_2_mirror.png,adult,black,other,no,male,no,black,no,bald,no,yes
5991695651_e50c149e5f_6140_49151834@N03_13_.png,early_adulthood,white,brown,no,female,no,brown,no,long_curly,yes,yes
5557081551_8abf2a15bc_5070_37933312@N04_2_.png,adult,black,brown,no,female,no,brown,no,long_straight,yes,yes
5160580844_5d94dcb4b0_1145_55409210@N07_4_.png,middle_aged,south_asian,other,no,male,eyeglasses,black,no,short_straight,no,yes
4663271160_1ed625cc19_4066_99781113@N00_3_mirror.png,middle_aged,east_asian,other,no,female,no,black,cap,other,no,yes
5169018520_7866bd4874_1415_56693032@N00_1_.png,early_adulthood,south_asian,brown,no,female,no,black,no,long_straight,yes,yes
4658555988_6e28f44a3b_1305_10696299@N07_1_.png,retirement,east_asian,brown,no,male,eyeglasses,white,no,short_straight,yes,yes
4663830445_8eaccd90cc_4008_33268292@N04_1_.png,senior,white,blue,no,male,no,brown,no,short_curly,no,yes
4803683683_19a00514b7_4101_27573864@N02_2_.png,middle_aged,south_asian,brown,thick_beard,male,no,black,no,long_straight,no,yes
5185961524_dab1404856_4129_36196762@N04_3_.png,early_adulthood,white,brown,no,female,no,brown,no,long_straight,yes,yes
5108903022_651eedff74_4108_35929193@N03_2_.png,teenager,black,other,no,female,no,black,no,short_curly,yes,yes
5428744715_680be4a324_5095_58952533@N03_1_mirror.png,middle_aged,black,brown,no,female,no,black,no,short_straight,no,yes
5196975528_c71a2caf23_5202_50517348@N05_3_mirror.png,teenager,black,brown,no,female,no,black,no,short_curly,no,yes
4840876346_b0ec8b4833_4085_48154260@N08_1_mirror.png,adult,white,brown,no,male,no,other,cap,other,no,no
5000380892_b0d060bb03_4145_9644743@N07_2_.png,early_adulthood,white,brown,no,female,no,black,no,long_curly,yes,yes
5961364330_bdc1364ddd_6147_64821438@N06_1_mirror.png,baby,black,brown,no,male,no,brown,no,bald,yes,no
4995432614_1a8bdfe576_4108_10522034@N02_2_.png,teenager,south_asian,brown,no,male,no,black,no,short_straight,no,yes
5247035134_0821cdd1c4_5285_50073438@N04_1_mirror.png,early_adulthood,black,brown,no,male,no,black,no,short_curly,yes,yes
4954364276_82bdc9217e_4123_49259414@N03_1_.png,early_adulthood,black,brown,no,female,no,black,no,long_curly,yes,yes
4667620349_580004b7c7_4003_44272053@N02_2_.png,middle_aged,east_asian,brown,no,female,no,black,no,short_straight,yes,yes
4889082632_ca237f403b_4122_52613848@N05_2_.png,middle_aged,black,brown,no,male,no,black,no,short_curly,yes,yes
5476280292_ddf4e5d75d_5298_99425225@N00_3_.png,middle_aged,black,other,no,female,no,black,no,bald,no,yes
4798153190_6f8bbe863b_4122_29470421@N03_3_mirror.png,middle_aged,south_asian,other,no,male,no,black,no,short_straight,no,yes
4662396765_d27346826b_4008_50575265@N04_1_.png,middle_aged,white,brown,no,female,no,black,no,long_straight,yes,yes
4722432756_00e51fd954_1011_47982852@N00_3_.png,kid,south_asian,blue,no,male,no,black,no,short_straight,yes,yes
4664373916_719a1c0f41_4060_33268292@N04_2_mirror.png,early_adulthood,east_asian,brown,no,male,no,black,no,long_curly,no,yes
4927903678_7cebcbc501_4074_52035038@N03_8_.png,adult,south_asian,brown,no,female,no,black,turban,other,yes,yes
4692831567_03348027c5_4018_25910251@N03_1_mirror.png,teenager,east_asian,brown,no,male,eyeglasses,black,no,short_straight,yes,yes
4972112945_c1aa3ba8d6_4116_40338424@N06_1_mirror.png,middle_aged,white,other,no,male,no,black,no,short_straight,no,yes
4858509362_dfd8dcf0a9_4118_30353465@N07_1_mirror.png,middle_aged,black,brown,no,male,no,blonde,no,bald,yes,yes
4665304119_8e2508f1b4_4048_43041308@N00_1_mirror.png,early_adulthood,white,brown,no,female,no,brown,no,long_straight,yes,yes
4689124392_44dae49402_4008_26672973@N05_4_.png,early_adulthood,east_asian,brown,no,male,no,black,no,short_straight,no,yes
4897065823_416c3ace67_4119_47242743@N07_1_mirror.png,senior,black,brown,no,male,no,other,no,bald,no,yes
4688664033_70819030c8_4010_23020848@N03_15_.png,middle_aged,east_asian,other,no,female,no,black,no,short_straight,yes,yes
4670229491_eeb28b0ca5_4033_31465120@N04_1_mirror.png,early_adulthood,east_asian,other,no,female,no,black,no,long_straight,yes,yes
5535032371_67883edc2a_5059_65403316@N00_1_mirror.png,teenager,black,brown,no,female,no,black,no,short_curly,no,yes
4683683097_96b30ce4b4_4014_44329237@N07_1_mirror.png,early_adulthood,east_asian,brown,no,female,no,brown,no,long_straight,yes,no
4666593164_5da7dac725_4036_50666147@N08_2_.png,middle_aged,east_asian,brown,no,female,no,black,no,long_straight,no,yes
4980975282_df94718367_4083_22841865@N05_1_mirror.png,early_adulthood,white,brown,no,male,no,brown,cap,bald,no,no
5186579188_1d47dd6c3b_4125_47487613@N03_2_.png,adult,south_asian,brown,no,female,no,black,no,long_curly,yes,yes
